,CCLE Cell Line Name,Primary Cell Line Name,Compound,Target,Doses (uM),Activity Data (median),Activity SD,Num Data,FitType,EC50 (µM),IC50 (µM),Amax,ActArea,CCLE name,Cell line primary name,Cell line aliases,Gender,Site Primary,Histology,Hist Subtype1,CCLE tumor type,CCLE tumor type 2,Notes,Source,Expression arrays,SNP arrays,Hybrid capture/Sequencing,OncoMap,Drug sensitivity profiling
288,HCC70_BREAST,HCC70,Nilotinib,ABL,0.008,2.66,1.89,8,Constant,,8.0,10.93593502,0.09364,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
288,HCC70_BREAST,HCC70,Nilotinib,ABL,0.025,14.4,19.3,8,Constant,,8.0,10.93593502,0.09364,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
288,HCC70_BREAST,HCC70,Nilotinib,ABL,0.08,19.6,6.1,8,Constant,,8.0,10.93593502,0.09364,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
288,HCC70_BREAST,HCC70,Nilotinib,ABL,0.25,2.99,12.1,8,Constant,,8.0,10.93593502,0.09364,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
288,HCC70_BREAST,HCC70,Nilotinib,ABL,0.8,10.1,18.8,8,Constant,,8.0,10.93593502,0.09364,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
288,HCC70_BREAST,HCC70,Nilotinib,ABL,2.53,1.6,10.7,8,Constant,,8.0,10.93593502,0.09364,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
288,HCC70_BREAST,HCC70,Nilotinib,ABL,8.0,-12.0,7.88,8,Constant,,8.0,10.93593502,0.09364,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
289,HCC70_BREAST,HCC70,Nutlin-3,MDM2,0.0025,-2.9,16.9,8,Constant,,8.0,1.492254138,0.1437,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
289,HCC70_BREAST,HCC70,Nutlin-3,MDM2,0.008,-12.0,2.93,8,Constant,,8.0,1.492254138,0.1437,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
289,HCC70_BREAST,HCC70,Nutlin-3,MDM2,0.025,3.11,20.7,8,Constant,,8.0,1.492254138,0.1437,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
289,HCC70_BREAST,HCC70,Nutlin-3,MDM2,0.08,-7.4,19.0,8,Constant,,8.0,1.492254138,0.1437,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
289,HCC70_BREAST,HCC70,Nutlin-3,MDM2,0.25,-0.22,8.55,8,Constant,,8.0,1.492254138,0.1437,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
289,HCC70_BREAST,HCC70,Nutlin-3,MDM2,0.8,-4.2,13.2,8,Constant,,8.0,1.492254138,0.1437,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
289,HCC70_BREAST,HCC70,Nutlin-3,MDM2,2.53,1.13,5.52,8,Constant,,8.0,1.492254138,0.1437,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
289,HCC70_BREAST,HCC70,Nutlin-3,MDM2,8.0,-2.3,12.6,8,Constant,,8.0,1.492254138,0.1437,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
290,HCC70_BREAST,HCC70,PD-0325901,MEK,0.0025,-1.1,8.7,8,Sigmoid,7.083399927,1.253405809,-53.56866837,2.1081,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
290,HCC70_BREAST,HCC70,PD-0325901,MEK,0.008,-4.8,18.6,8,Sigmoid,7.083399927,1.253405809,-53.56866837,2.1081,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
290,HCC70_BREAST,HCC70,PD-0325901,MEK,0.025,-6.4,34.9,8,Sigmoid,7.083399927,1.253405809,-53.56866837,2.1081,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
290,HCC70_BREAST,HCC70,PD-0325901,MEK,0.08,-15.0,34.8,8,Sigmoid,7.083399927,1.253405809,-53.56866837,2.1081,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
290,HCC70_BREAST,HCC70,PD-0325901,MEK,0.25,-23.0,31.3,8,Sigmoid,7.083399927,1.253405809,-53.56866837,2.1081,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
290,HCC70_BREAST,HCC70,PD-0325901,MEK,0.8,-35.0,26.1,8,Sigmoid,7.083399927,1.253405809,-53.56866837,2.1081,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
290,HCC70_BREAST,HCC70,PD-0325901,MEK,2.53,-12.0,47.4,8,Sigmoid,7.083399927,1.253405809,-53.56866837,2.1081,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
290,HCC70_BREAST,HCC70,PD-0325901,MEK,8.0,-31.0,37.4,8,Sigmoid,7.083399927,1.253405809,-53.56866837,2.1081,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
291,HCC70_BREAST,HCC70,PD-0332991,CDK4,0.0025,13.1,11.0,8,Linear,,8.0,-11.02896023,0.0002795,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
291,HCC70_BREAST,HCC70,PD-0332991,CDK4,0.008,-9.4,15.6,8,Linear,,8.0,-11.02896023,0.0002795,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
291,HCC70_BREAST,HCC70,PD-0332991,CDK4,0.025,12.8,7.12,8,Linear,,8.0,-11.02896023,0.0002795,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
291,HCC70_BREAST,HCC70,PD-0332991,CDK4,0.08,16.8,16.0,8,Linear,,8.0,-11.02896023,0.0002795,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
291,HCC70_BREAST,HCC70,PD-0332991,CDK4,0.25,18.2,23.3,8,Linear,,8.0,-11.02896023,0.0002795,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
291,HCC70_BREAST,HCC70,PD-0332991,CDK4,0.8,24.8,19.0,8,Linear,,8.0,-11.02896023,0.0002795,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
291,HCC70_BREAST,HCC70,PD-0332991,CDK4,2.53,12.8,12.3,8,Linear,,8.0,-11.02896023,0.0002795,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
291,HCC70_BREAST,HCC70,PD-0332991,CDK4,8.0,14.3,29.3,8,Linear,,8.0,-11.02896023,0.0002795,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
292,HCC70_BREAST,HCC70,PF2341066,c-MET,0.0025,-3.2,4.87,8,Sigmoid,7.041330814,8.0,-42.2978363,0.2158,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
292,HCC70_BREAST,HCC70,PF2341066,c-MET,0.008,-6.6,7.77,8,Sigmoid,7.041330814,8.0,-42.2978363,0.2158,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
292,HCC70_BREAST,HCC70,PF2341066,c-MET,0.025,2.04,12.5,8,Sigmoid,7.041330814,8.0,-42.2978363,0.2158,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
292,HCC70_BREAST,HCC70,PF2341066,c-MET,0.08,-7.6,4.9,8,Sigmoid,7.041330814,8.0,-42.2978363,0.2158,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
292,HCC70_BREAST,HCC70,PF2341066,c-MET,0.25,-0.4,11.8,8,Sigmoid,7.041330814,8.0,-42.2978363,0.2158,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
292,HCC70_BREAST,HCC70,PF2341066,c-MET,0.8,14.4,11.8,8,Sigmoid,7.041330814,8.0,-42.2978363,0.2158,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
292,HCC70_BREAST,HCC70,PF2341066,c-MET,2.53,8.73,8.62,8,Sigmoid,7.041330814,8.0,-42.2978363,0.2158,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
292,HCC70_BREAST,HCC70,PF2341066,c-MET,8.0,-38.0,7.41,8,Sigmoid,7.041330814,8.0,-42.2978363,0.2158,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
293,HCC70_BREAST,HCC70,PHA-665752,c-MET,0.0025,-9.8,6.55,8,Constant,,8.0,-3.123594761,0.1703,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
293,HCC70_BREAST,HCC70,PHA-665752,c-MET,0.008,2.21,4.99,8,Constant,,8.0,-3.123594761,0.1703,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
293,HCC70_BREAST,HCC70,PHA-665752,c-MET,0.025,-1.7,14.2,8,Constant,,8.0,-3.123594761,0.1703,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
293,HCC70_BREAST,HCC70,PHA-665752,c-MET,0.08,2.42,15.6,8,Constant,,8.0,-3.123594761,0.1703,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
293,HCC70_BREAST,HCC70,PHA-665752,c-MET,0.25,-5.7,18.7,8,Constant,,8.0,-3.123594761,0.1703,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
293,HCC70_BREAST,HCC70,PHA-665752,c-MET,0.8,-5.6,25.1,8,Constant,,8.0,-3.123594761,0.1703,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
293,HCC70_BREAST,HCC70,PHA-665752,c-MET,2.53,-9.3,23.4,8,Constant,,8.0,-3.123594761,0.1703,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
293,HCC70_BREAST,HCC70,PHA-665752,c-MET,8.0,-18.0,40.4,8,Constant,,8.0,-3.123594761,0.1703,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
294,HCC70_BREAST,HCC70,PLX4720,RAF,0.0025,-14.0,16.3,8,Constant,,8.0,-2.268801689,0.05906,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
294,HCC70_BREAST,HCC70,PLX4720,RAF,0.008,-4.1,6.66,8,Constant,,8.0,-2.268801689,0.05906,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
294,HCC70_BREAST,HCC70,PLX4720,RAF,0.025,6.57,5.04,8,Constant,,8.0,-2.268801689,0.05906,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
294,HCC70_BREAST,HCC70,PLX4720,RAF,0.08,-7.4,4.42,8,Constant,,8.0,-2.268801689,0.05906,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
294,HCC70_BREAST,HCC70,PLX4720,RAF,0.25,4.53,2.77,8,Constant,,8.0,-2.268801689,0.05906,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
294,HCC70_BREAST,HCC70,PLX4720,RAF,0.8,0.36,8.6,8,Constant,,8.0,-2.268801689,0.05906,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
294,HCC70_BREAST,HCC70,PLX4720,RAF,2.53,-3.2,17.0,8,Constant,,8.0,-2.268801689,0.05906,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
294,HCC70_BREAST,HCC70,PLX4720,RAF,8.0,-1.2,5.95,8,Constant,,8.0,-2.268801689,0.05906,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
295,HCC70_BREAST,HCC70,Paclitaxel,TUBB1,0.0025,-16.0,11.5,8,Sigmoid,5.986502122,0.004960467,-93.31398773,5.4912,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
295,HCC70_BREAST,HCC70,Paclitaxel,TUBB1,0.008,-48.0,5.12,8,Sigmoid,5.986502122,0.004960467,-93.31398773,5.4912,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
295,HCC70_BREAST,HCC70,Paclitaxel,TUBB1,0.025,-71.0,19.0,8,Sigmoid,5.986502122,0.004960467,-93.31398773,5.4912,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
295,HCC70_BREAST,HCC70,Paclitaxel,TUBB1,0.08,-84.0,6.71,8,Sigmoid,5.986502122,0.004960467,-93.31398773,5.4912,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
295,HCC70_BREAST,HCC70,Paclitaxel,TUBB1,0.25,-86.0,10.1,8,Sigmoid,5.986502122,0.004960467,-93.31398773,5.4912,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
295,HCC70_BREAST,HCC70,Paclitaxel,TUBB1,0.8,-89.0,10.9,8,Sigmoid,5.986502122,0.004960467,-93.31398773,5.4912,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
295,HCC70_BREAST,HCC70,Paclitaxel,TUBB1,2.53,-81.0,14.0,8,Sigmoid,5.986502122,0.004960467,-93.31398773,5.4912,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
295,HCC70_BREAST,HCC70,Paclitaxel,TUBB1,8.0,-85.0,10.9,8,Sigmoid,5.986502122,0.004960467,-93.31398773,5.4912,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
296,HCC70_BREAST,HCC70,Panobinostat,HDAC,0.0025,1.27,6.67,8,Sigmoid,0.064182766,0.067174263,-95.62513733,4.4205,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
296,HCC70_BREAST,HCC70,Panobinostat,HDAC,0.008,-12.0,1.75,8,Sigmoid,0.064182766,0.067174263,-95.62513733,4.4205,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
296,HCC70_BREAST,HCC70,Panobinostat,HDAC,0.025,-13.0,1.32,8,Sigmoid,0.064182766,0.067174263,-95.62513733,4.4205,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
296,HCC70_BREAST,HCC70,Panobinostat,HDAC,0.08,-57.0,6.01,8,Sigmoid,0.064182766,0.067174263,-95.62513733,4.4205,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
296,HCC70_BREAST,HCC70,Panobinostat,HDAC,0.25,-85.0,5.2,8,Sigmoid,0.064182766,0.067174263,-95.62513733,4.4205,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
296,HCC70_BREAST,HCC70,Panobinostat,HDAC,0.8,-94.0,0.77,8,Sigmoid,0.064182766,0.067174263,-95.62513733,4.4205,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
296,HCC70_BREAST,HCC70,Panobinostat,HDAC,2.53,-95.0,0.3,8,Sigmoid,0.064182766,0.067174263,-95.62513733,4.4205,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
296,HCC70_BREAST,HCC70,Panobinostat,HDAC,8.0,-97.0,0.85,8,Sigmoid,0.064182766,0.067174263,-95.62513733,4.4205,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
297,HCC70_BREAST,HCC70,RAF265,RAF,0.0025,4.97,11.7,8,Sigmoid,8.45733303,6.826366901,-61.81717682,0.7232,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
297,HCC70_BREAST,HCC70,RAF265,RAF,0.008,-6.7,5.17,8,Sigmoid,8.45733303,6.826366901,-61.81717682,0.7232,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
297,HCC70_BREAST,HCC70,RAF265,RAF,0.025,-0.1,16.0,8,Sigmoid,8.45733303,6.826366901,-61.81717682,0.7232,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
297,HCC70_BREAST,HCC70,RAF265,RAF,0.08,0.33,17.2,8,Sigmoid,8.45733303,6.826366901,-61.81717682,0.7232,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
297,HCC70_BREAST,HCC70,RAF265,RAF,0.25,-4.7,12.7,8,Sigmoid,8.45733303,6.826366901,-61.81717682,0.7232,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
297,HCC70_BREAST,HCC70,RAF265,RAF,0.8,-5.4,11.1,8,Sigmoid,8.45733303,6.826366901,-61.81717682,0.7232,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
297,HCC70_BREAST,HCC70,RAF265,RAF,2.53,-13.0,7.14,8,Sigmoid,8.45733303,6.826366901,-61.81717682,0.7232,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
297,HCC70_BREAST,HCC70,RAF265,RAF,8.0,-62.0,6.3,8,Sigmoid,8.45733303,6.826366901,-61.81717682,0.7232,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
298,HCC70_BREAST,HCC70,Sorafenib,RTK,0.0025,-1.0,13.3,8,Constant,,8.0,15.84894657,0.5751,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
298,HCC70_BREAST,HCC70,Sorafenib,RTK,0.008,-12.0,11.5,8,Constant,,8.0,15.84894657,0.5751,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
298,HCC70_BREAST,HCC70,Sorafenib,RTK,0.025,1.47,10.0,8,Constant,,8.0,15.84894657,0.5751,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
298,HCC70_BREAST,HCC70,Sorafenib,RTK,0.08,-0.067,3.26,8,Constant,,8.0,15.84894657,0.5751,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
298,HCC70_BREAST,HCC70,Sorafenib,RTK,0.25,19.5,6.55,8,Constant,,8.0,15.84894657,0.5751,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
298,HCC70_BREAST,HCC70,Sorafenib,RTK,0.8,4.68,11.9,8,Constant,,8.0,15.84894657,0.5751,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
298,HCC70_BREAST,HCC70,Sorafenib,RTK,2.53,50.8,23.4,8,Constant,,8.0,15.84894657,0.5751,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
298,HCC70_BREAST,HCC70,Sorafenib,RTK,8.0,-8.1,56.1,8,Constant,,8.0,15.84894657,0.5751,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
299,HCC70_BREAST,HCC70,TAE684,ALK,0.0025,-4.6,5.76,8,Linear,,6.094072261,-52.40468979,0.9657,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
299,HCC70_BREAST,HCC70,TAE684,ALK,0.008,-1.2,11.8,8,Linear,,6.094072261,-52.40468979,0.9657,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
299,HCC70_BREAST,HCC70,TAE684,ALK,0.025,11.0,20.0,8,Linear,,6.094072261,-52.40468979,0.9657,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
299,HCC70_BREAST,HCC70,TAE684,ALK,0.08,-2.0,5.08,8,Linear,,6.094072261,-52.40468979,0.9657,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
299,HCC70_BREAST,HCC70,TAE684,ALK,0.25,-4.8,14.7,8,Linear,,6.094072261,-52.40468979,0.9657,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
299,HCC70_BREAST,HCC70,TAE684,ALK,0.8,-17.0,16.0,8,Linear,,6.094072261,-52.40468979,0.9657,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
299,HCC70_BREAST,HCC70,TAE684,ALK,2.53,-25.0,13.6,8,Linear,,6.094072261,-52.40468979,0.9657,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
299,HCC70_BREAST,HCC70,TAE684,ALK,8.0,-70.0,10.9,8,Linear,,6.094072261,-52.40468979,0.9657,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
300,HCC70_BREAST,HCC70,TKI258,FGFR,0.0025,9.42,20.7,8,Sigmoid,1.617909193,8.0,-38.84169769,0.6686,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
300,HCC70_BREAST,HCC70,TKI258,FGFR,0.008,9.66,6.37,8,Sigmoid,1.617909193,8.0,-38.84169769,0.6686,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
300,HCC70_BREAST,HCC70,TKI258,FGFR,0.025,-1.4,16.9,8,Sigmoid,1.617909193,8.0,-38.84169769,0.6686,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
300,HCC70_BREAST,HCC70,TKI258,FGFR,0.08,3.51,5.85,8,Sigmoid,1.617909193,8.0,-38.84169769,0.6686,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
300,HCC70_BREAST,HCC70,TKI258,FGFR,0.25,3.1,1.34,8,Sigmoid,1.617909193,8.0,-38.84169769,0.6686,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
300,HCC70_BREAST,HCC70,TKI258,FGFR,0.8,-13.0,8.47,8,Sigmoid,1.617909193,8.0,-38.84169769,0.6686,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
300,HCC70_BREAST,HCC70,TKI258,FGFR,2.53,-29.0,3.26,8,Sigmoid,1.617909193,8.0,-38.84169769,0.6686,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
300,HCC70_BREAST,HCC70,TKI258,FGFR,8.0,-41.0,4.12,8,Sigmoid,1.617909193,8.0,-38.84169769,0.6686,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
301,HCC70_BREAST,HCC70,Topotecan,TOP2,0.0025,-6.5,6.83,8,Sigmoid,0.068237305,0.068039373,-83.92061615,2.4964,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
301,HCC70_BREAST,HCC70,Topotecan,TOP2,0.008,-15.0,5.65,8,Sigmoid,0.068237305,0.068039373,-83.92061615,2.4964,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
301,HCC70_BREAST,HCC70,Topotecan,TOP2,0.025,0.92,3.29,8,Sigmoid,0.068237305,0.068039373,-83.92061615,2.4964,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
301,HCC70_BREAST,HCC70,Topotecan,TOP2,0.08,-43.0,30.4,8,Sigmoid,0.068237305,0.068039373,-83.92061615,2.4964,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
301,HCC70_BREAST,HCC70,Topotecan,TOP2,0.25,-48.0,37.8,8,Sigmoid,0.068237305,0.068039373,-83.92061615,2.4964,HCC70_BREAST,HCC70,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
